"Tarih","Şimdi","Açılış","Yüksek","Düşük","Hac.","Fark %"
"17.08.2012","65.758,47","65.172,51","65.953,69","65.172,51","359,04M","1,30"
"16.08.2012","64.916,23","64.764,44","65.180,87","64.764,05","313,62M","0,47"
"15.08.2012","64.611,75","64.168,36","64.660,76","63.739,79","354,61M","0,70"
"14.08.2012","64.160,81","65.327,71","65.386,54","64.083,42","312,95M","-1,52"
"13.08.2012","65.148,93","65.027,79","65.595,81","64.984,40","324,56M","0,04"
"10.08.2012","65.126,00","64.397,60","65.126,00","64.161,20","339,09M","0,97"
"09.08.2012","64.501,13","64.962,77","65.247,97","64.022,00","388,82M","-0,31"
"08.08.2012","64.698,63","64.814,67","65.100,19","64.592,15","478,18M","-0,37"
"07.08.2012","64.938,36","65.664,52","65.924,15","64.840,98","430,37M","-0,97"
"06.08.2012","65.576,79","65.320,43","66.140,92","65.320,43","476,26M","0,42"
"03.08.2012","65.303,64","63.794,23","65.444,94","63.513,05","490,48M","2,39"
"02.08.2012","63.777,91","64.026,52","64.567,08","63.265,15","558,88M","-0,47"
"01.08.2012","64.081,17","64.206,63","64.546,08","63.924,17","344,78M","-0,28"
"31.07.2012","64.259,54","64.929,35","65.189,82","64.007,92","506,21M","-1,19"
"30.07.2012","65.032,05","64.522,86","65.150,56","64.151,83","483,76M","1,02"
"27.07.2012","64.372,81","63.853,86","64.498,27","63.647,40","487,83M","0,83"
"26.07.2012","63.840,98","61.895,53","63.840,98","61.895,53","531,16M","3,46"
"25.07.2012","61.707,54","61.167,71","61.845,72","61.154,06","384,18M","0,66"
"24.07.2012","61.303,26","60.832,05","61.573,86","60.640,77","386,26M","0,93"
"23.07.2012","60.736,81","61.390,59","61.390,59","60.466,68","326,42M","-1,71"
"20.07.2012","61.792,16","62.383,68","62.474,31","61.404,86","378,53M","-0,88"
"19.07.2012","62.340,84","62.677,76","62.778,97","62.307,10","371,36M","-0,17"
"18.07.2012","62.444,93","62.568,93","62.902,15","62.107,55","427,73M","-0,04"
"17.07.2012","62.472,82","62.929,81","62.943,96","62.361,12","350,50M","-0,32"
"16.07.2012","62.675,31","62.717,15","63.019,76","62.428,38","341,36M","0,02"
"13.07.2012","62.662,16","62.476,78","62.830,79","62.298,87","328,00M","0,54"
"12.07.2012","62.324,64","63.051,74","63.088,42","62.107,60","353,95M","-1,15"
"11.07.2012","63.048,76","63.138,63","63.548,97","62.884,68","440,35M","-0,12"
"10.07.2012","63.123,95","62.682,87","63.575,71","62.554,56","413,84M","0,82"
"09.07.2012","62.608,13","62.725,43","63.022,40","62.420,64","327,29M","-0,27"
"06.07.2012","62.780,58","62.118,12","62.790,25","61.945,61","389,19M","1,30"
"05.07.2012","61.972,14","62.977,00","63.158,45","61.972,14","461,61M","-1,61"
"04.07.2012","62.986,09","62.880,97","63.074,17","62.500,41","425,23M","0,42"
"03.07.2012","62.721,31","62.133,02","62.757,00","62.133,02","412,67M","1,24"
"02.07.2012","61.951,16","62.310,19","62.418,24","61.742,34","423,86M","-0,95"
"29.06.2012","62.543,49","61.500,90","62.543,49","61.359,07","513,56M","2,83"
"28.06.2012","60.822,57","61.278,00","61.407,81","60.434,86","519,54M","-0,59"
"27.06.2012","61.184,33","60.292,23","61.249,91","60.279,46","640,44M","1,76"
"26.06.2012","60.126,55","59.704,72","60.178,74","59.512,97","312,93M","1,09"
"25.06.2012","59.479,36","59.860,96","60.149,70","59.479,36","367,93M","-1,61"
"22.06.2012","60.451,41","60.119,41","60.663,63","59.991,32","488,90M","0,02"
"21.06.2012","60.439,83","59.362,59","60.815,43","59.287,95","559,53M","1,75"
"20.06.2012","59.401,26","59.942,59","60.068,21","59.401,26","404,48M","0,17"
"19.06.2012","59.299,68","58.343,54","59.299,68","58.343,54","397,79M","1,67"
"18.06.2012","58.324,86","58.897,55","58.979,36","58.145,07","287,03M","-0,24"
"15.06.2012","58.467,79","58.632,97","58.663,53","58.183,90","361,31M","0,18"
"14.06.2012","58.364,67","58.330,88","58.512,65","58.130,93","346,82M","0,20"
"13.06.2012","58.250,48","58.450,69","58.546,09","57.943,05","396,90M","0,08"
"12.06.2012","58.201,29","57.546,50","58.201,29","57.524,49","407,10M","1,21"
"11.06.2012","57.504,82","58.243,09","58.274,25","57.504,82","462,43M","0,36"
"08.06.2012","57.300,02","56.449,05","57.365,55","56.147,40","387,54M","1,07"
"07.06.2012","56.695,71","56.570,00","57.069,60","56.471,75","428,68M","0,80"
"06.06.2012","56.248,45","56.054,66","56.248,45","55.762,06","379,18M","0,80"
"05.06.2012","55.799,77","55.950,18","56.166,65","55.606,17","461,95M","0,10"
"04.06.2012","55.744,29","55.191,67","55.970,25","55.132,45","409,66M","0,32"
"01.06.2012","55.568,37","55.125,19","55.574,47","54.366,31","474,79M","0,85"
"31.05.2012","55.099,33","55.196,60","55.790,43","54.946,87","584,24M","-0,05"
"30.05.2012","55.125,29","55.169,99","55.418,28","54.724,27","411,17M","-0,58"
"29.05.2012","55.449,51","54.946,79","55.652,01","54.807,12","472,14M","1,10"
"28.05.2012","54.843,93","55.091,48","55.175,78","54.594,58","363,98M","0,06"
"25.05.2012","54.809,94","54.127,57","55.206,39","53.997,64","565,42M","-0,19"
"24.05.2012","54.916,61","55.959,78","56.088,79","54.867,44","479,33M","-1,47"
"23.05.2012","55.734,34","56.471,47","56.662,82","55.598,93","382,78M","-2,36"
"22.05.2012","57.079,47","57.033,50","57.134,77","56.519,75","365,76M","0,95"
"21.05.2012","56.539,64","57.240,13","57.484,56","56.539,64","335,75M","-0,70"
"18.05.2012","56.935,76","56.697,35","57.286,37","56.404,94","440,75M","-0,69"
"17.05.2012","57.331,17","57.934,26","58.316,23","57.174,84","461,24M","-1,32"
"16.05.2012","58.100,85","56.968,61","58.164,96","56.716,99","444,88M","1,13"
"15.05.2012","57.453,05","58.012,30","58.174,46","57.090,91","400,17M","-0,69"
"14.05.2012","57.853,86","58.677,99","58.906,66","57.779,00","415,04M","-1,73"
"11.05.2012","58.872,62","58.446,64","58.886,88","58.376,78","396,85M","0,09"
"10.05.2012","58.820,76","58.432,73","58.953,46","58.334,58","345,01M","1,25"
"09.05.2012","58.092,99","58.917,79","58.973,39","58.082,01","392,68M","-1,12"
"08.05.2012","58.749,33","58.942,00","59.325,48","58.630,45","460,38M","-0,10"
"07.05.2012","58.809,68","58.248,77","58.841,23","58.047,71","334,09M","-0,35"
"04.05.2012","59.015,69","59.446,18","59.574,47","58.820,10","373,86M","-0,46"
"03.05.2012","59.285,68","59.138,92","59.557,03","59.138,92","387,08M","0,58"
"02.05.2012","58.943,71","59.971,69","60.314,99","58.851,15","470,69M","-1,78"
"30.04.2012","60.010,42","60.794,65","60.861,81","59.698,35","449,39M","-0,97"
"27.04.2012","60.596,68","60.557,53","61.076,07","60.248,82","525,05M","-0,13"
"26.04.2012","60.677,81","60.044,00","60.692,46","59.875,60","632,93M","1,23"
"25.04.2012","59.940,54","60.114,13","60.318,43","59.241,23","560,78M","0,39"
"24.04.2012","59.706,03","59.571,57","60.005,50","59.376,37","461,04M","-0,69"
"20.04.2012","60.122,90","59.941,94","60.314,97","59.849,01","385,91M","0,46"
"19.04.2012","59.848,46","60.283,41","60.553,01","59.695,60","562,45M","-0,47"
"18.04.2012","60.131,94","61.104,74","61.245,32","59.985,84","521,81M","-0,86"
"17.04.2012","60.652,56","60.395,09","61.166,13","60.221,20","517,06M","0,29"
"16.04.2012","60.478,50","60.205,66","60.988,78","59.983,08","575,75M","-0,17"
"13.04.2012","60.582,60","60.968,51","61.246,78","60.519,91","623,27M","-0,50"
"12.04.2012","60.890,09","60.889,92","61.007,32","60.178,54","816,03M","0,30"
"11.04.2012","60.709,82","59.823,55","60.709,82","59.388,42","562,27M","1,20"
"10.04.2012","59.987,73","61.004,94","61.112,27","59.987,73","627,50M","-1,36"
"09.04.2012","60.813,25","60.866,90","61.104,36","60.474,43","342,67M","-0,21"
"06.04.2012","60.939,55","61.818,23","61.837,59","60.832,01","440,66M","-1,81"
"05.04.2012","62.062,69","62.566,41","62.653,91","61.652,28","663,14M","-0,64"
"04.04.2012","62.463,96","62.941,84","62.941,84","62.317,80","622,55M","-1,30"
"03.04.2012","63.284,54","63.244,46","63.616,88","63.030,04","827,71M","0,50"
"02.04.2012","62.969,32","62.598,34","62.975,42","62.392,06","610,02M","0,88"
"30.03.2012","62.423,04","61.925,21","62.509,91","61.925,21","632,59M","1,43"
"29.03.2012","61.544,94","61.757,28","61.880,61","61.401,52","501,38M","-0,44"
"28.03.2012","61.815,10","62.159,87","62.434,98","61.642,02","718,81M","-1,08"
"27.03.2012","62.490,95","62.864,54","63.035,28","62.357,09","690,58M","-0,11"
"26.03.2012","62.561,47","61.139,69","62.561,66","61.093,44","604,03M","1,86"
"23.03.2012","61.417,44","61.949,28","62.165,32","61.248,92","582,72M","-0,60"
"22.03.2012","61.786,74","62.345,19","62.449,00","61.716,36","619,54M","-0,45"
"21.03.2012","62.064,97","62.358,01","62.617,55","62.028,75","571,49M","-0,16"
"20.03.2012","62.164,06","62.447,64","62.499,18","61.595,58","555,12M","-0,60"
"19.03.2012","62.537,33","62.424,34","63.015,60","62.151,71","699,66M","0,32"
"16.03.2012","62.336,32","61.296,94","62.376,89","61.296,94","823,33M","1,72"
"15.03.2012","61.279,31","60.960,94","61.412,42","60.790,77","611,16M","0,73"
"14.03.2012","60.835,74","59.879,08","61.033,21","59.879,08","673,05M","2,44"
"13.03.2012","59.389,02","59.544,77","59.954,31","59.388,46","535,32M","0,64"
"12.03.2012","59.009,47","59.146,31","59.418,42","58.778,01","425,90M","-0,46"
"09.03.2012","59.280,43","59.927,75","59.945,28","59.101,16","392,55M","-0,66"
"08.03.2012","59.673,75","59.904,47","60.512,18","59.591,29","531,34M","0,33"
"07.03.2012","59.479,73","59.286,64","59.718,75","58.937,70","506,39M","0,57"
"06.03.2012","59.143,43","59.716,51","59.751,95","58.862,68","484,29M","-0,91"
"05.03.2012","59.685,48","60.608,84","60.608,84","59.617,60","504,52M","-2,00"
"02.03.2012","60.902,41","60.688,92","60.992,76","60.454,03","278,04M","0,29"
"01.03.2012","60.725,88","60.398,69","61.022,05","60.143,29","644,59M","0,01"
"29.02.2012","60.721,23","60.122,79","60.943,85","59.785,91","646,63M","1,24"
"28.02.2012","59.978,49","59.235,55","60.166,23","59.126,58","591,04M","1,97"
"27.02.2012","58.821,82","59.571,97","59.638,07","58.378,71","632,03M","-1,53"
"24.02.2012","59.737,53","59.946,25","60.164,62","59.142,79","612,84M","0,12"
"23.02.2012","59.666,62","60.895,50","60.927,21","59.640,42","562,54M","-1,96"
"22.02.2012","60.856,43","61.404,37","61.623,38","60.768,27","670,79M","-0,65"
"21.02.2012","61.252,83","61.453,87","61.629,81","60.759,19","634,23M","-0,32"
"20.02.2012","61.449,07","61.599,03","61.778,66","61.323,39","710,55M","0,55"
"17.02.2012","61.111,30","60.442,13","61.111,30","60.257,27","646,41M","1,80"
"16.02.2012","60.030,14","59.407,65","60.034,61","59.147,20","699,54M","0,30"
"15.02.2012","59.847,64","60.298,91","60.512,48","59.532,82","524,91M","0,31"
"14.02.2012","59.662,13","60.534,23","60.856,06","59.500,78","659,76M","-1,48"
"13.02.2012","60.557,48","59.806,56","60.730,36","59.806,56","537,43M","2,07"
"10.02.2012","59.332,11","59.807,17","60.141,69","58.988,29","578,77M","-1,38"
"09.02.2012","60.162,52","61.261,42","61.587,57","60.012,83","897,71M","-1,66"
"08.02.2012","61.178,25","61.046,16","61.308,45","60.871,50","552,79M","1,04"
"07.02.2012","60.545,87","60.873,28","61.080,37","60.380,51","610,44M","-0,21"
"06.02.2012","60.674,87","59.917,51","60.674,87","59.528,00","521,42M","0,88"
"03.02.2012","60.147,96","59.872,21","60.442,83","59.628,99","697,23M","0,16"
"02.02.2012","60.051,94","59.227,07","60.089,37","58.553,24","826,08M","1,41"
"01.02.2012","59.215,65","57.079,66","59.334,51","57.079,66","689,16M","3,58"
"31.01.2012","57.171,34","58.236,20","58.471,90","56.904,88","652,65M","-1,11"
"30.01.2012","57.811,79","57.053,88","57.848,91","56.916,59","499,22M","0,79"
"27.01.2012","57.356,72","56.743,27","57.581,86","56.656,55","577,56M","0,70"
"26.01.2012","56.958,83","55.513,93","57.266,29","55.513,93","834,87M","3,71"
"25.01.2012","54.918,68","55.042,68","55.418,82","54.745,81","572,75M","0,23"
"24.01.2012","54.790,84","55.052,79","55.293,55","54.223,73","534,74M","-0,72"
"23.01.2012","55.186,21","54.773,24","55.450,77","54.478,96","579,61M","0,54"
"20.01.2012","54.888,55","54.868,70","55.056,62","54.352,60","566,06M","0,51"
"19.01.2012","54.607,89","54.455,65","54.896,66","54.009,47","683,67M","0,41"
"18.01.2012","54.384,76","53.466,61","54.398,76","53.151,10","682,05M","1,60"
"17.01.2012","53.529,30","53.364,63","53.848,63","52.993,24","614,88M","1,39"
"16.01.2012","52.797,16","51.712,14","52.802,56","51.484,36","497,42M","2,40"
"13.01.2012","51.561,68","52.529,22","52.792,60","51.148,20","532,05M","-1,14"
"12.01.2012","52.154,27","51.631,51","52.489,88","51.578,11","608,08M","1,45"
"11.01.2012","51.410,44","50.767,33","51.524,43","50.499,74","545,30M","1,24"
"10.01.2012","50.781,84","50.325,15","51.092,38","50.080,67","403,76M","1,90"
"09.01.2012","49.836,98","50.497,76","50.562,29","49.263,30","505,44M","-0,69"
"06.01.2012","50.182,53","51.183,12","51.474,51","50.007,03","467,41M","-2,00"
"05.01.2012","51.204,58","51.640,23","51.661,60","50.753,95","400,15M","-0,64"
"04.01.2012","51.532,56","52.748,24","52.956,73","51.258,69","447,32M","-2,51"
"03.01.2012","52.859,07","51.645,21","52.859,07","51.580,01","437,05M","2,96"
"02.01.2012","51.340,96","51.314,57","51.711,94","51.029,40","220,60M","0,15"
"30.12.2011","51.266,62","52.111,76","52.334,19","51.013,40","218,97M","-1,51"
"29.12.2011","52.053,62","51.563,51","52.053,62","51.116,72","240,94M","0,97"
"28.12.2011","51.553,20","52.403,32","52.542,63","51.452,00","312,75M","-1,92"
"27.12.2011","52.561,20","52.453,86","52.618,38","52.202,75","240,65M","0,08"
"26.12.2011","52.517,25","52.235,82","52.554,85","52.025,86","158,99M","1,09"
"23.12.2011","51.948,62","52.032,55","52.265,30","51.703,40","274,86M","0,69"
"22.12.2011","51.591,56","52.013,51","52.332,67","51.301,20","342,62M","-0,30"
"21.12.2011","51.747,43","52.458,60","52.846,11","51.507,11","504,42M","-0,73"
"20.12.2011","52.126,94","50.958,05","52.155,82","50.639,56","436,48M","2,73"
"19.12.2011","50.742,08","51.450,31","51.824,50","50.684,01","312,54M","-1,79"
"16.12.2011","51.665,78","52.250,03","52.337,30","51.551,49","360,51M","-0,43"
"15.12.2011","51.886,47","51.530,00","52.250,00","51.088,40","439,79M","1,07"
"14.12.2011","51.338,97","52.323,74","52.323,74","51.158,49","417,10M","-2,31"
"13.12.2011","52.551,52","52.457,95","52.989,15","52.117,13","493,06M","0,20"
"12.12.2011","52.444,07","53.557,49","53.885,46","52.328,16","359,56M","-2,58"
"09.12.2011","53.834,91","52.675,40","53.986,90","52.655,86","452,07M","0,63"
"08.12.2011","53.499,25","55.189,29","55.212,30","53.316,73","456,43M","-2,97"
"07.12.2011","55.138,85","55.128,77","55.537,56","54.377,55","420,37M","0,84"
"06.12.2011","54.679,11","54.780,41","55.173,07","54.300,14","389,71M","-0,94"
"05.12.2011","55.195,81","54.944,16","55.384,08","54.725,02","351,46M","0,78"
"02.12.2011","54.769,25","53.941,90","55.154,53","53.941,90","513,82M","1,79"
"01.12.2011","53.806,64","54.412,80","54.792,44","53.636,62","542,52M","-1,30"
"30.11.2011","54.517,76","51.743,00","54.517,76","51.640,47","748,17M","4,66"
"29.11.2011","52.092,78","51.999,04","52.488,55","51.582,08","445,16M","-0,36"
"28.11.2011","52.283,58","51.575,94","52.450,67","51.303,34","425,11M","2,37"
"25.11.2011","51.071,22","49.824,32","51.084,01","48.812,40","623,63M","2,92"
"24.11.2011","49.621,67","51.328,50","51.703,60","49.621,67","549,43M","-2,88"
"23.11.2011","51.091,51","51.519,77","51.941,70","50.656,59","547,27M","-1,72"
"22.11.2011","51.986,38","53.333,21","53.387,49","51.497,34","519,07M","-1,45"
"21.11.2011","52.752,15","54.300,73","54.506,52","52.589,31","408,78M","-3,16"
"18.11.2011","54.473,90","54.809,67","54.984,56","54.344,70","333,83M","-1,12"
"17.11.2011","55.089,82","55.938,31","55.938,31","54.923,02","441,95M","-1,50"
"16.11.2011","55.927,45","55.588,85","56.306,70","55.588,85","464,41M","0,01"
"15.11.2011","55.922,53","55.940,20","56.162,50","55.285,04","395,41M","0,08"
"14.11.2011","55.875,72","56.609,02","56.770,67","55.714,89","393,06M","-0,58"
"11.11.2011","56.201,45","55.783,80","56.391,97","55.631,01","345,23M","1,19"
"10.11.2011","55.540,67","54.965,82","55.848,16","54.874,86","424,51M","-1,14"
"04.11.2011","56.180,24","56.735,73","56.955,26","55.815,34","378,47M","-0,61"
"03.11.2011","56.522,77","54.992,82","56.534,03","54.861,12","565,03M","1,44"
"02.11.2011","55.721,42","55.185,10","55.858,64","54.490,08","409,73M","1,59"
"01.11.2011","54.851,52","55.256,74","55.262,15","54.121,84","570,40M","-2,16"
"31.10.2011","56.061,47","56.810,95","56.817,92","55.874,24","542,12M","-1,72"
"28.10.2011","57.042,36","56.924,06","57.446,86","56.830,52","211,70M","0,75"
"27.10.2011","56.616,81","56.047,22","56.801,40","55.822,72","486,14M","2,07"
"26.10.2011","55.469,92","56.368,71","56.708,44","55.339,26","430,18M","-1,44"
"25.10.2011","56.278,39","56.216,45","57.054,16","55.889,56","470,38M","0,03"
"24.10.2011","56.259,37","57.023,68","57.047,56","55.451,05","470,95M","-0,94"
"21.10.2011","56.792,34","55.687,95","56.840,14","55.387,64","441,26M","1,59"
"20.10.2011","55.904,51","57.348,87","57.348,87","55.723,28","480,33M","-3,28"
"19.10.2011","57.798,73","59.063,91","59.306,79","57.670,41","449,60M","-1,62"
"18.10.2011","58.750,59","58.181,54","58.874,36","57.839,99","485,06M","0,53"
"17.10.2011","58.442,44","59.566,82","59.958,89","58.331,87","486,02M","-1,45"
"14.10.2011","59.300,29","58.862,98","59.460,42","58.470,04","461,56M","1,29"
"13.10.2011","58.543,37","59.356,37","59.881,16","58.342,10","561,31M","-1,48"
"12.10.2011","59.420,26","58.888,93","59.620,46","58.754,88","434,62M","1,29"
"11.10.2011","58.664,09","58.388,39","58.721,88","57.970,22","429,55M","0,58"
"10.10.2011","58.327,63","57.731,71","58.327,63","57.391,99","400,44M","1,72"
"07.10.2011","57.338,78","57.580,48","57.724,75","56.507,83","522,04M","0,19"
"06.10.2011","57.228,53","57.718,24","58.086,62","56.905,20","484,99M","-0,14"
"05.10.2011","57.311,22","57.809,82","58.296,61","57.183,39","470,26M","0,18"
"04.10.2011","57.209,16","59.080,49","59.549,33","57.209,16","547,64M","-3,78"
"03.10.2011","59.459,66","58.906,61","60.115,73","58.712,55","572,10M","-0,39"
"30.09.2011","59.693,43","59.864,23","59.879,93","58.363,63","510,56M","-0,11"
"29.09.2011","59.758,18","59.028,48","60.110,40","59.028,48","507,56M","1,30"
"28.09.2011","58.988,46","58.089,40","59.645,59","58.034,67","583,75M","1,25"
"27.09.2011","58.261,27","57.833,06","58.320,04","57.629,38","444,48M","2,57"
"26.09.2011","56.801,20","55.216,41","57.664,21","55.009,29","539,47M","0,85"
"23.09.2011","56.323,38","58.085,92","58.146,64","55.682,81","656,59M","-2,86"
"22.09.2011","57.979,90","59.858,95","59.858,95","57.789,10","653,23M","-4,68"
"21.09.2011","60.827,89","60.814,35","61.540,46","60.395,56","632,63M","-0,10"
"20.09.2011","60.889,08","57.861,60","61.721,84","57.836,25","1,12B","5,10"
"19.09.2011","57.933,24","57.344,09","58.308,51","57.344,09","450,92M","0,06"
"16.09.2011","57.896,50","57.160,02","58.103,60","56.908,76","449,80M","1,37"
"15.09.2011","57.115,64","56.398,49","57.289,85","56.330,49","483,61M","1,77"
"14.09.2011","56.121,89","56.328,04","57.190,95","55.882,45","542,24M","-0,93"
"13.09.2011","56.650,62","55.998,73","56.754,27","55.491,83","483,42M","1,88"
"12.09.2011","55.604,81","55.041,46","55.753,50","54.518,96","412,00M","-0,53"
"09.09.2011","55.902,98","56.566,86","56.979,80","55.447,12","553,65M","-1,39"
"08.09.2011","56.691,98","55.225,05","56.734,14","54.916,68","580,75M","2,63"
"07.09.2011","55.238,22","55.659,73","55.831,33","55.016,39","512,80M","0,40"
"06.09.2011","55.019,78","53.885,94","55.059,20","53.885,94","458,92M","1,79"
"05.09.2011","54.054,80","54.551,66","54.731,95","53.906,52","344,10M","-2,38"
"02.09.2011","55.375,28","54.589,06","55.760,63","54.589,06","397,40M","2,65"
"29.08.2011","53.946,09","54.124,07","54.253,58","53.624,99","96,94M","0,44"
"26.08.2011","53.707,56","53.063,34","53.733,81","52.908,74","410,61M","1,40"
"25.08.2011","52.967,67","53.230,58","53.605,04","52.941,98","438,98M","-0,16"
"24.08.2011","53.055,09","52.620,30","53.160,01","52.124,38","414,27M","1,23"
"23.08.2011","52.411,48","53.586,14","53.691,20","51.868,13","509,45M","-1,64"
"22.08.2011","53.287,03","51.726,14","53.927,39","51.569,96","611,95M","0,42"
"19.08.2011","53.061,74","51.292,78","53.075,39","49.930,66","701,35M","2,15"
"18.08.2011","51.945,93","53.785,78","53.785,78","51.187,66","692,55M","-4,19"
"17.08.2011","54.217,83","53.812,76","54.853,83","53.416,19","623,29M","0,22"
"16.08.2011","54.097,43","53.214,60","54.097,43","52.420,81","503,23M","1,14"
"15.08.2011","53.485,34","52.811,50","53.497,78","52.546,16","453,82M","2,48"
"12.08.2011","52.188,65","51.578,03","52.614,88","50.501,08","806,70M","0,33"
"11.08.2011","52.017,02","51.578,07","52.017,02","48.600,16","868,43M","3,40"
"10.08.2011","50.307,63","53.175,08","54.000,63","49.193,24","961,44M","-5,01"
"09.08.2011","52.961,21","52.253,60","52.961,21","49.492,61","1,06B","1,30"
"08.08.2011","52.283,50","55.111,78","55.944,61","51.687,50","823,78M","-7,08"
"05.08.2011","56.265,52","57.585,71","57.755,88","55.625,45","783,12M","-5,16"
"04.08.2011","59.325,99","61.693,12","61.841,55","59.134,05","691,98M","-3,24"
"03.08.2011","61.315,08","61.039,18","61.935,42","60.757,52","490,91M","-0,72"
"02.08.2011","61.758,61","61.969,08","62.102,51","61.374,36","438,41M","-0,27"
"01.08.2011","61.926,61","62.731,80","62.799,83","61.618,88","326,00M","-0,59"
"29.07.2011","62.295,68","62.338,64","62.423,95","61.700,22","363,20M","-0,38"
"28.07.2011","62.530,88","61.011,46","62.530,88","61.011,46","414,54M","2,21"
"27.07.2011","61.181,55","61.326,95","62.003,42","61.036,90","434,19M","-0,34"
"26.07.2011","61.388,64","61.265,39","61.674,57","60.698,37","369,16M","0,56"
"25.07.2011","61.047,65","59.227,30","61.047,65","58.486,41","467,23M","2,08"
"22.07.2011","59.802,32","60.990,46","61.105,09","59.560,67","396,42M","-1,77"
"21.07.2011","60.882,33","61.842,65","61.913,66","59.434,48","756,10M","-1,22"
"20.07.2011","61.636,83","62.023,20","62.093,13","61.407,92","319,32M","-0,33"
"19.07.2011","61.840,10","62.151,76","62.366,70","61.589,78","320,98M","-0,30"
"18.07.2011","62.024,97","62.426,34","62.696,84","61.861,70","276,38M","-0,97"
"15.07.2011","62.635,13","62.598,02","62.940,21","62.343,20","338,63M","-0,17"
"14.07.2011","62.743,81","63.015,17","63.371,79","62.687,99","465,52M","-0,82"
"13.07.2011","63.261,06","63.014,97","63.282,70","62.664,33","345,81M","0,91"
"12.07.2011","62.689,79","62.382,27","62.834,51","61.801,59","487,92M","-0,35"
"11.07.2011","62.909,49","63.302,94","63.787,09","62.874,58","271,42M","-1,08"
"08.07.2011","63.596,17","64.223,62","64.463,13","63.512,93","357,63M","-0,79"
"07.07.2011","64.100,82","63.483,90","64.180,59","63.045,28","370,66M","1,36"
"06.07.2011","63.240,11","63.763,22","63.811,47","63.170,53","285,42M","-0,98"
"05.07.2011","63.866,26","63.996,82","64.216,97","63.684,45","385,10M","-0,50"
"04.07.2011","64.186,73","63.319,51","64.186,73","63.305,16","344,38M","1,46"
"01.07.2011","63.264,51","63.354,63","63.507,79","62.871,48","283,22M","-0,01"
"30.06.2011","63.269,40","63.133,87","63.640,85","62.909,54","420,06M","0,42"
"29.06.2011","63.002,88","63.111,54","63.304,15","62.684,55","417,41M","0,29"
"28.06.2011","62.819,08","62.186,25","62.879,33","62.184,66","478,94M","1,40"
"27.06.2011","61.953,26","61.669,03","61.995,72","61.542,65","283,87M","-0,19"
"24.06.2011","62.072,64","62.169,33","62.597,48","62.009,27","394,91M","0,78"
"23.06.2011","61.589,91","60.741,97","61.715,50","60.465,07","443,90M","0,61"
"22.06.2011","61.217,96","62.011,59","62.118,07","60.998,22","366,66M","-1,31"
"21.06.2011","62.033,24","61.395,56","62.050,52","61.301,96","364,19M","1,68"
"20.06.2011","61.007,73","61.102,10","61.102,10","60.311,28","332,60M","-1,15"
"17.06.2011","61.716,68","61.175,29","61.716,68","60.815,75","472,86M","0,98"
"16.06.2011","61.116,74","60.508,49","61.160,95","59.840,38","583,80M","0,29"
"15.06.2011","60.938,92","61.946,53","61.946,53","60.443,96","573,00M","-2,00"
"14.06.2011","62.185,54","63.691,45","63.697,77","61.840,75","645,57M","-2,11"
"13.06.2011","63.523,22","64.102,85","64.334,79","63.495,15","500,93M","-0,28"
"10.06.2011","63.700,30","63.593,65","64.021,61","63.476,45","432,87M","0,05"
"09.06.2011","63.670,08","63.868,78","64.180,18","63.548,56","486,39M","-0,62"
"08.06.2011","64.067,11","64.221,20","64.462,99","63.804,36","660,83M","-0,61"
"07.06.2011","64.463,23","63.641,65","64.477,92","63.596,09","459,93M","1,49"
"06.06.2011","63.516,83","63.000,84","63.516,83","63.000,84","373,59M","1,13"
"03.06.2011","62.806,94","63.361,27","63.708,59","62.162,89","519,39M","-0,48"
"02.06.2011","63.112,60","62.736,44","63.466,13","62.386,11","550,44M","-0,18"
"01.06.2011","63.224,65","62.929,05","63.632,03","62.627,99","524,54M","0,28"
"31.05.2011","63.046,02","61.971,80","63.325,89","61.971,80","677,85M","2,53"
"30.05.2011","61.491,71","62.113,12","62.663,33","61.138,86","377,88M","-1,47"
"27.05.2011","62.407,42","64.045,65","64.059,23","61.854,09","495,61M","-2,11"
"26.05.2011","63.755,35","63.860,48","64.440,54","63.632,00","402,19M","0,23"
"25.05.2011","63.609,31","64.119,29","65.017,13","63.528,96","626,66M","-1,47"
"24.05.2011","64.561,40","63.418,65","64.561,40","63.158,73","584,27M","2,14"
"23.05.2011","63.209,88","62.869,03","63.595,53","62.534,87","477,87M","-0,14"
"20.05.2011","63.298,58","63.801,11","63.921,13","62.512,03","448,31M","-0,68"
"18.05.2011","63.733,16","65.575,32","65.637,65","63.586,05","543,73M","-2,53"
"17.05.2011","65.385,38","65.407,24","65.460,74","64.679,71","581,83M","-0,05"
"16.05.2011","65.417,92","64.322,71","65.428,33","64.048,07","596,28M","1,29"
"13.05.2011","64.585,22","66.551,70","66.551,70","64.503,00","781,08M","-2,93"
"12.05.2011","66.535,13","65.295,03","66.584,88","65.128,94","567,81M","1,36"
"11.05.2011","65.643,34","67.179,08","67.179,08","65.517,05","612,53M","-2,40"
"10.05.2011","67.259,99","67.879,85","68.344,98","66.919,05","576,78M","-1,02"
"09.05.2011","67.956,47","68.310,49","68.574,33","67.880,04","472,49M","-0,42"
"06.05.2011","68.240,93","69.396,59","69.396,59","67.968,14","521,46M","-1,63"
"05.05.2011","69.374,88","69.379,46","69.708,79","69.193,30","490,95M","-0,09"
