"Tarih","Şimdi","Açılış","Yüksek","Düşük","Hac.","Fark %"
"2015-05-24","1204.40","1205.80","1205.80","1203.90","0","-6,03"
"2015-05-22","1281.70","1278.00","1278.00","1278.00","0,00K","0,12"
"2015-05-21","1280.10","1204.50","1204.50","1203.70","0,04K","-0,42"
"2015-05-20","1285.50","1205.10","1210.80","1205.10","0,01K","0,16"
"2015-05-19","1283.40","1223.90","1223.90","1206.00","0,01K","-1,52"
"2015-05-18","1303.20","1224.50","1228.10","1222.60","0,01K","0,18"
"2015-05-15","1300.90","1218.50","1224.70","1214.80","0,01K","-0,01"
"2015-05-14","1301.00","1214.50","1225.60","1214.50","0,04K","0,53"
"2015-05-13","1294.20","1192.70","1217.30","1191.00","0,03K","1,99"
"2015-05-12","1269.00","1194.60","1194.80","1189.70","0,01K","0,77"
"2015-05-11","1259.30","1189.70","1190.50","1179.30","0,03K","-0,41"
"2015-05-08","1264.50","1183.30","1187.50","1182.90","0,05K","0,32"
"2015-05-07","1260.50","1181.50","1186.00","1179.70","0,04K","-0,65"
"2015-05-06","1268.70","1194.50","1194.60","1189.90","0,01K","-0,12"
"2015-05-05","1270.20","1187.50","1198.70","1186.90","0,05K","0,73"
"2015-05-04","1261.00","1177.50","1189.40","1177.50","0,04K","1,03"
"2015-05-01","1248.10","1178.10","1178.10","1170.00","0,02K","-0,55"
"2015-04-30","1255.00","1203.10","1205.90","1176.70","0,14K","-2,11"
"2015-04-29","1282.00","1211.20","1212.60","1201.90","0,11K","-0,11"
"2015-04-28","1283.40","1199.70","1205.90","1199.70","0,01K","0,96"
"2015-04-27","1271.20","1182.30","1206.70","1181.40","0,19K","2,32"
"2015-04-24","1242.40","1192.30","1194.70","1174.60","0,05K","-1,71"
"2015-04-23","1264.00","1187.20","1197.00","1186.10","0,33K","0,58"
"2015-04-22","1256.70","1199.10","1202.60","1185.20","0,09K","-1,13"
"2015-04-21","1271.10","1193.20","1202.20","1192.80","0,03K","0,78"
"2015-04-20","1261.30","1205.70","1206.90","1191.00","0,07K","-0,69"
"2015-04-17","1270.10","1200.20","1206.00","1200.20","0,02K","0,40"
"2015-04-16","1265.00","1204.30","1208.50","1194.60","0,20K","-0,28"
"2015-04-15","1268.50","1194.60","1203.10","1188.60","0,20K","0,67"
"2015-04-14","1260.10","1198.80","1200.60","1184.10","0,55K","-0,76"
"2015-04-13","1269.80","1208.10","1208.10","1198.30","0,42K","-0,43"
"2015-04-10","1275.30","1195.80","1210.40","1194.00","0,20K","0,93"
"2015-04-09","1263.60","1201.70","1202.50","1193.00","0,52K","-0,75"
"2015-04-08","1273.10","1208.90","1211.40","1197.60","0,24K","-0,57"
"2015-04-07","1280.40","1214.80","1214.80","1208.20","0,41K","-0,54"
"2015-04-06","1287.40","1209.90","1224.20","1209.90","0,34K","1,35"
"2015-04-03","1270.20","1200.90","1200.90","1200.90","0","0,00"
"2015-04-02","1270.20","1204.00","1205.70","1194.80","1,68K","-0,47"
"2015-04-01","1276.20","1182.90","1208.20","1181.00","1,63K","1,75"
"2015-03-31","1254.20","1185.80","1190.10","1178.20","3,41K","-0,33"
"2015-03-30","1258.40","1198.00","1198.50","1181.60","37,99K","-1,22"
"2015-03-27","1273.90","1197.00","1197.00","1196.30","0,00K","-0,40"
"2015-03-26","1279.00","1198.20","1213.70","1198.20","0,07K","0,76"
"2015-03-25","1269.30","1192.50","1199.20","1190.30","0,01K","0,48"
"2015-03-24","1263.20","1188.00","1193.00","1186.00","0,41K","0,29"
"2015-03-23","1259.50","1181.60","1182.90","1181.20","0,01K","0,22"
"2015-03-20","1256.70","1171.00","1185.40","1171.00","0,05K","1,22"
"2015-03-19","1241.50","1171.60","1171.60","1159.30","0,04K","0,98"
"2015-03-18","1229.50","1148.70","1174.30","1147.00","0,11K","0,24"
"2015-03-17","1226.50","1153.60","1158.20","1144.30","0,07K","-0,39"
"2015-03-16","1231.30","1159.70","1162.30","1150.10","0,06K","0,03"
"2015-03-13","1230.90","1158.20","1159.20","1152.70","0,04K","-0,01"
"2015-03-12","1231.00","1155.40","1160.50","1149.70","0,06K","0,05"
"2015-03-11","1230.40","1162.00","1163.50","1147.70","0,07K","-0,78"
"2015-03-10","1240.10","1166.40","1168.40","1156.50","0,09K","-0,79"
"2015-03-09","1250.00","1169.40","1174.20","1166.30","0,05K","0,19"
"2015-03-06","1247.60","1195.00","1195.70","1163.70","0,17K","-2,39"
"2015-03-05","1278.10","1201.70","1205.40","1196.00","0,03K","-0,35"
"2015-03-04","1282.60","1204.80","1206.90","1198.00","0,03K","-0,28"
"2015-03-03","1286.20","1201.50","1212.00","1195.00","0,05K","-0,12"
"2015-03-02","1287.80","1214.30","1222.70","1204.90","0,12K","-0,28"
"2015-02-27","1291.40","1207.70","1217.80","1204.50","0,20K","0,26"
"2015-02-26","1288.10","1204.80","1219.00","1204.80","0,56K","0,79"
"2015-02-25","1278.00","1204.30","1204.60","1203.00","0,02K","0,23"
"2015-02-24","1275.10","1203.40","1203.50","1193.80","0,15K","-0,44"
"2015-02-23","1280.70","1201.30","1203.30","1191.60","0,27K","-0,35"
"2015-02-20","1285.20","1206.50","1213.10","1199.10","0,05K","-0,29"
"2015-02-19","1288.90","1216.50","1220.00","1205.00","0,07K","0,42"
"2015-02-18","1283.50","1207.10","1210.20","1197.80","0,15K","-0,65"
"2015-02-17","1291.90","1227.70","1234.00","1203.00","0,20K","4,89"
"2015-02-16","1231.70","1228.70","1236.40","1228.50","0","0,24"
"2015-02-15","1228.80","1228.20","1229.30","1227.80","0","-6,00"
"2015-02-13","1307.20","1222.20","1232.80","1222.20","0,07K","0,50"
"2015-02-12","1300.70","1217.90","1229.80","1217.90","0,10K","-0,04"
"2015-02-11","1301.20","1233.30","1237.40","1219.70","0,10K","-0,91"
"2015-02-10","1313.20","1237.50","1245.00","1231.20","0,23K","-0,66"
"2015-02-09","1321.90","1237.50","1242.30","1235.40","0,32K","0,56"
"2015-02-06","1314.60","1265.00","1267.60","1228.00","0,43K","-1,67"
"2015-02-05","1336.90","1271.80","1272.60","1257.80","0,13K","5,78"
"2015-02-04","1263.80","1262.00","1271.60","1256.80","0,67K","-5,14"
"2015-02-03","1332.30","1273.50","1284.70","1255.30","2,38K","-1,12"
"2015-02-02","1347.40","1284.10","1284.10","1266.00","1,65K","-0,16"
"2015-01-30","1349.60","1258.00","1284.30","1257.00","8,63K","1,57"
"2015-01-29","1328.80","1283.30","1285.40","1251.00","67,98K","-2,81"
"2015-01-28","1367.20","1285.90","1286.80","1285.90","0,03K","-0,91"
"2015-01-27","1379.70","1277.20","1288.80","1277.20","0,02K","0,66"
"2015-01-26","1370.60","1289.50","1290.60","1279.40","0,03K","-0,87"
"2015-01-23","1382.60","1299.80","1299.80","1298.60","0,02K","-0,55"
"2015-01-22","1390.20","1293.20","1302.10","1283.50","0,13K","0,86"
"2015-01-21","1378.40","1295.20","1303.50","1286.70","0,08K","0,07"
"2015-01-20","1377.40","1278.90","1297.30","1273.80","0,16K","7,96"
"2015-01-19","1275.90","1279.40","1279.50","1272.50","0","-0,24"
"2015-01-18","1279.00","1281.00","1281.90","1275.70","0","-6,29"
"2015-01-16","1364.90","1256.10","1279.70","1256.10","0,04K","0,89"
"2015-01-15","1352.80","1231.50","1265.00","1227.30","0,13K","2,14"
"2015-01-14","1324.50","1229.60","1243.80","1225.60","0,02K","-0,75"
"2015-01-13","1334.50","1239.20","1239.30","1230.30","0,02K","0,10"
"2015-01-12","1333.20","1224.20","1234.40","1219.10","0,10K","1,20"
"2015-01-09","1317.40","1211.10","1220.20","1210.30","0,04K","0,44"
"2015-01-08","1311.60","1207.00","1215.70","1206.30","0,09K","-0,15"
"2015-01-07","1313.60","1219.20","1219.20","1211.80","0,03K","-0,65"
"2015-01-06","1322.20","1203.50","1220.00","1203.50","0,10K","0,66"
"2015-01-05","1313.50","1180.30","1206.90","1180.10","0,47K","1,22"
"2015-01-02","1297.70","1184.00","1194.50","1169.50","0,14K","9,34"
"2015-01-01","1186.80","1184.10","1187.50","1184.10","0","-8,38"
"2014-12-31","1295.40","1199.20","1199.20","1182.70","0,09K","-1,26"
"2014-12-30","1311.90","1181.40","1210.30","1181.40","0,19K","1,47"
"2014-12-29","1292.90","1186.50","1186.50","1181.30","0,06K","-1,13"
"2014-12-26","1307.70","1177.20","1194.40","1177.20","0,12K","11,10"
"2014-12-25","1177.00","1175.00","1178.90","1175.00","0","-8,45"
"2014-12-24","1285.60","1177.00","1179.30","1173.70","0,02K","-0,32"
"2014-12-23","1289.70","1179.30","1180.30","1175.00","0,23K","0,00"
"2014-12-22","1289.70","1198.00","1198.00","1172.70","0,22K","-1,22"
"2014-12-19","1305.60","1198.00","1200.80","1196.50","0,10K","0,13"
"2014-12-18","1303.90","1189.70","1207.30","1189.70","0,20K","0,12"
"2014-12-17","1302.30","1198.20","1199.60","1184.00","0,09K","0,02"
"2014-12-16","1302.00","1197.20","1222.00","1192.70","0,22K","-1,19"
"2014-12-15","1317.70","1223.10","1223.10","1198.00","0,08K","-1,18"
"2014-12-12","1333.50","1227.80","1227.80","1216.20","0,20K","-0,66"
"2014-12-11","1342.30","1226.60","1232.00","1216.20","0,26K","-0,24"
"2014-12-10","1345.50","1231.20","1234.60","1226.60","0,31K","-0,35"
"2014-12-09","1350.20","1202.00","1238.00","1202.00","0,31K","2,72"
"2014-12-08","1314.40","1190.60","1207.00","1187.20","0,18K","0,27"
"2014-12-05","1310.80","1203.10","1206.00","1186.70","0,56K","-1,01"
"2014-12-04","1324.20","1208.20","1213.00","1201.60","0,36K","-0,12"
"2014-12-03","1325.80","1198.10","1213.70","1196.10","0,44K","0,84"
"2014-12-02","1314.70","1212.30","1212.30","1191.30","1,24K","-1,34"
"2014-12-01","1332.50","1160.00","1220.40","1141.70","5,52K","3,20"
"2014-11-28","1291.20","1197.00","1198.30","1163.80","11,18K","8,61"
"2014-11-27","1188.80","1197.30","1199.30","1185.40","0","-9,56"
"2014-11-26","1314.50","1200.50","1201.00","1193.70","75,30K","-0,05"
"2014-11-25","1315.20","1197.10","1197.10","1197.10","0,00K","0,08"
"2014-11-24","1314.20","1197.70","1197.90","1196.50","0,02K","-0,13"
"2014-11-21","1315.90","1191.00","1202.40","1189.00","0,02K","0,53"
"2014-11-20","1308.90","1191.80","1191.90","1190.70","0,00K","-0,34"
"2014-11-19","1313.40","1196.50","1198.30","1190.00","0,02K","-0,16"
"2014-11-18","1315.50","1197.10","1197.10","1193.90","0,00K","0,91"
"2014-11-17","1303.70","1183.10","1186.90","1180.60","0,02K","-0,15"
"2014-11-14","1305.60","1155.20","1191.00","1148.00","0,49K","1,89"
"2014-11-13","1281.40","1163.70","1164.50","1155.00","1,05K","0,08"
"2014-11-12","1280.40","1162.50","1168.10","1157.50","0,02K","-0,37"
"2014-11-11","1285.10","1155.00","1170.50","1151.60","0,02K","0,30"
"2014-11-10","1281.30","1171.00","1171.00","1150.70","0,04K","-0,75"
"2014-11-07","1291.00","1139.90","1169.70","1132.90","0,10K","2,10"
"2014-11-06","1264.40","1141.10","1147.50","1137.90","0,14K","-0,29"
"2014-11-05","1268.10","1168.10","1168.70","1137.80","0,16K","-1,72"
"2014-11-04","1290.30","1166.90","1171.00","1165.00","0,04K","-0,32"
"2014-11-03","1294.40","1166.40","1172.30","1163.10","0,06K","-0,12"
"2014-10-31","1295.90","1199.60","1199.70","1161.40","0,26K","-2,04"
"2014-10-30","1322.90","1213.70","1214.70","1195.80","0,52K","-1,95"
"2014-10-29","1349.20","1224.30","1224.30","1224.30","0","-0,25"
"2014-10-28","1352.60","1224.90","1231.00","1224.70","0,05K","0,01"
"2014-10-27","1352.40","1230.20","1230.20","1227.30","0,28K","-0,19"
"2014-10-24","1355.00","1229.40","1232.70","1229.40","0,07K","0,21"
"2014-10-23","1352.10","1228.00","1228.00","1227.90","0,00K","-1,06"
"2014-10-22","1366.60","1244.80","1244.80","1244.30","0,00K","-0,38"
"2014-10-21","1371.80","1251.00","1251.00","1251.00","0,05K","0,55"
"2014-10-20","1364.30","1237.30","1244.00","1235.40","0,11K","0,43"
"2014-10-17","1358.50","1237.40","1237.50","1232.60","0,36K","0,07"
"2014-10-16","1357.50","1242.10","1243.00","1236.70","0,01K","-0,28"
"2014-10-15","1361.30","1243.70","1247.00","1230.90","0,25K","0,15"
"2014-10-14","1359.30","1235.90","1235.90","1235.80","0,07K","10,58"
"2014-10-13","1229.30","1229.80","1234.00","1227.00","0,10K","-9,19"
"2014-10-10","1353.70","1223.50","1223.50","1217.00","0,19K","-0,38"
"2014-10-09","1358.80","1223.90","1229.00","1223.90","0,02K","1,09"
"2014-10-08","1344.20","1210.20","1217.90","1207.00","0,01K","-1,42"
"2014-10-07","1363.60","1209.10","1210.80","1205.30","0,27K","0,21"
"2014-10-06","1360.70","1338.30","1338.30","1338.30","0,01K","1,02"
"2014-10-03","1346.90","1212.40","1212.40","1191.00","0,50K","-1,55"
"2014-10-02","1368.10","1215.30","1219.50","1210.30","0,18K","-0,15"
"2014-10-01","1370.20","1207.70","1217.80","1205.50","0,18K","0,26"
"2014-09-30","1366.70","1214.80","1218.20","1204.00","0,68K","-0,51"
"2014-09-29","1373.70","1216.30","1222.20","1214.70","6,34K","0,24"
"2014-09-26","1370.40","1214.10","1214.10","1214.10","0,00K","-0,44"
"2014-09-25","1376.40","1209.50","1216.10","1209.50","0,01K","0,11"
"2014-09-24","1374.90","1216.80","1216.80","1216.80","0,00K","-0,17"
"2014-09-23","1377.20","1221.00","1221.00","1221.00","0,01K","0,22"
"2014-09-22","1374.20","1214.90","1214.90","1212.40","0,01K","0,08"
"2014-09-19","1373.10","1218.30","1218.30","1218.30","0,00K","-0,74"
"2014-09-18","1383.40","1216.20","1220.40","1216.20","0,01K","-0,62"
"2014-09-17","1392.00","1236.20","1236.20","1221.90","0,01K","-0,07"
"2014-09-16","1393.00","1238.30","1238.30","1235.90","0,00K","0,12"
"2014-09-15","1391.30","1226.70","1235.00","1226.70","0,02K","0,25"
"2014-09-12","1387.80","1227.00","1227.00","1227.00","0,05K","-0,54"
"2014-09-11","1395.40","1237.40","1237.40","1237.40","0","-0,47"
"2014-09-10","1402.00","1256.70","1256.70","1243.50","0,10K","-0,19"
"2014-09-09","1404.60","1246.80","1246.80","1246.80","0","-0,40"
"2014-09-08","1410.20","1268.40","1268.40","1262.20","0,00K","-0,91"
"2014-09-05","1423.20","1263.20","1268.10","1263.20","0,12K","0,06"
"2014-09-04","1422.30","1268.70","1272.70","1260.30","0,29K","-0,22"
"2014-09-03","1425.50","1266.30","1271.10","1263.10","0,28K","0,46"
"2014-09-02","1419.00","1284.50","1286.40","1262.50","0,28K","10,22"
"2014-09-01","1287.40","1287.60","1290.90","1285.90","0","-0,02"
"2014-08-31","1287.70","1288.50","1289.00","1286.80","0","-10,61"
"2014-08-29","1440.60","1289.50","1289.70","1284.80","0,12K","-0,22"
"2014-08-28","1443.80","1284.50","1293.70","1284.30","0,82K","0,48"
"2014-08-27","1436.90","1281.50","1282.30","1281.50","0,04K","-0,17"
"2014-08-26","1439.30","1289.40","1289.50","1281.10","0,07K","0,43"
"2014-08-25","1433.10","1424.90","1424.90","1424.90","0,00K","-0,07"
"2014-08-22","1434.10","1276.00","1280.00","1275.00","0,12K","0,34"
"2014-08-21","1429.20","1290.00","1290.00","1272.00","0,26K","-1,37"
"2014-08-20","1449.00","1295.40","1295.80","1288.40","0,33K","0,00"
"2014-08-19","1449.00","1298.80","1301.70","1294.00","0,14K","-0,26"
"2014-08-18","1452.80","1301.40","1302.10","1295.70","0,10K","-0,45"
"2014-08-15","1459.40","1311.70","1312.80","1292.00","0,20K","-0,66"
"2014-08-14","1469.10","1311.80","1316.40","1309.70","0,32K","0,08"
"2014-08-13","1467.90","1308.80","1312.60","1305.00","0,24K","0,18"
"2014-08-12","1465.30","1306.20","1315.80","1305.80","0,44K","-0,01"
"2014-08-11","1465.50","1308.40","1309.70","1305.30","0,19K","-0,03"
"2014-08-08","1465.90","1310.80","1322.10","1308.00","0,59K","-0,10"
"2014-08-07","1467.30","1305.30","1313.20","1302.50","0,23K","0,31"
"2014-08-06","1462.70","1288.10","1309.00","1287.80","0,71K","1,65"
"2014-08-05","1439.00","1288.00","1292.70","1282.60","0,83K","-0,20"
"2014-08-04","1441.90","1294.40","1295.00","1285.90","0,92K","-0,63"
"2014-08-01","1451.10","1284.10","1296.60","1279.70","1,99K","0,67"
"2014-07-31","1441.50","1295.10","1297.30","1280.60","5,66K","-1,00"
"2014-07-30","1456.10","1298.60","1303.00","1291.00","0,00K","-0,04"
"2014-07-29","1456.70","1310.90","1310.90","1310.00","0,05K","-0,36"
"2014-07-28","1462.00","1307.40","1308.00","1304.30","0,05K","0,12"
"2014-07-25","1460.30","1294.80","1294.80","1294.80","0,01K","0,90"
"2014-07-24","1447.30","1297.50","1297.50","1297.50","0,00K","-0,89"
"2014-07-23","1460.30","1304.50","1304.50","1304.50","0","-0,09"
"2014-07-22","1461.60","1306.10","1306.10","1306.10","0,00K","-0,54"
"2014-07-21","1469.60","1311.00","1315.50","1311.00","0,02K","0,33"
"2014-07-18","1464.70","1322.70","1322.70","1306.20","0,03K","-0,50"
"2014-07-17","1472.10","1303.10","1323.80","1303.10","0,02K","1,18"
"2014-07-16","1454.90","1298.40","1303.10","1296.90","0,03K","0,25"
"2014-07-15","1451.30","1307.40","1312.10","1294.10","0,37K","-0,64"
"2014-07-14","1460.70","1332.80","1332.80","1304.70","0,10K","-2,16"
"2014-07-11","1492.90","1337.90","1339.00","1336.20","0,11K","-0,12"
"2014-07-10","1494.70","1330.50","1343.70","1328.00","0,03K","1,01"
"2014-07-09","1479.70","1324.00","1330.40","1324.00","0,02K","0,56"
"2014-07-08","1471.40","1318.40","1323.50","1316.00","0,01K","-0,04"
"2014-07-07","1472.00","1319.60","1320.30","1313.20","0,09K","11,41"
"2014-07-04","1321.30","1321.10","1324.00","1319.60","0","-10,46"
"2014-07-03","1475.60","1327.30","1327.70","1313.00","0,04K","-0,62"
"2014-07-02","1484.80","1326.80","1330.70","1326.80","0,23K","0,31"
"2014-07-01","1480.20","1326.70","1331.40","1326.20","0,05K","0,35"
"2014-06-30","1475.10","1315.30","1328.70","1311.80","0,74K","11,83"
"2014-06-27","1319.00","1317.40","1320.90","1313.30","0,63K","0,22"
"2014-06-26","1316.10","1319.60","1319.60","1312.40","0,59K","-0,46"
"2014-06-25","1322.20","1315.30","1323.40","1312.00","0,29K","0,10"
"2014-06-24","1320.90","1315.60","1325.60","1315.60","0,22K","0,22"
"2014-06-23","1318.00","1312.30","1316.90","1312.30","0,14K","0,14"
"2014-06-20","1316.20","1321.40","1321.40","1306.80","0,25K","0,19"
"2014-06-19","1313.70","1277.20","1321.00","1277.20","0,60K","3,25"
"2014-06-18","1272.40","1269.90","1272.70","1267.40","0,14K","0,06"
"2014-06-17","1271.70","1272.80","1272.80","1260.90","0,82K","-0,25"
"2014-06-16","1274.90","1279.80","1283.50","1270.80","0,33K","0,09"
"2014-06-13","1273.70","1272.50","1274.70","1271.30","0,15K","0,01"
"2014-06-12","1273.60","1260.00","1274.50","1260.00","0,13K","1,02"
"2014-06-11","1260.80","1259.90","1264.40","1259.10","0,13K","0,08"
"2014-06-10","1259.80","1252.40","1262.30","1251.00","1,01K","0,50"
"2014-06-09","1253.50","1252.70","1256.10","1251.80","0,10K","0,11"
"2014-06-06","1252.10","1253.40","1256.60","1246.30","0,38K","-0,07"
"2014-06-05","1253.00","1244.00","1256.60","1241.20","1,32K","0,72"
"2014-06-04","1244.00","1245.10","1248.80","1242.70","0,60K","-0,02"
"2014-06-03","1244.30","1244.10","1247.50","1240.50","0,65K","0,05"
"2014-06-02","1243.70","1250.00","1250.70","1240.90","0,77K","-0,15"
"2014-05-30","1245.60","1255.10","1259.60","1241.80","3,84K","-0,85"
"2014-05-29","1256.30","1258.30","1260.60","1250.90","38,05K","-0,24"
"2014-05-28","1259.30","1259.30","1259.30","1263.60","0","-0,48"
"2014-05-27","1265.40","1291.90","1291.90","1276.00","0,03K","-2,10"
"2014-05-26","1292.50","1291.60","1294.40","1291.40","0","0,06"
"2014-05-25","1291.70","1293.90","1294.20","1291.10","0","0,01"
"2014-05-23","1291.60","1293.20","1293.40","1293.20","0,00K","-0,25"
"2014-05-22","1294.90","1294.20","1295.00","1294.20","0,00K","0,54"
"2014-05-21","1288.00","1287.40","1287.40","1287.40","0,00K","-0,50"
"2014-05-20","1294.50","1290.70","1290.70","1290.10","0,01K","0,06"
"2014-05-19","1293.70","1293.70","1293.70","1293.70","0,04K","0,03"
"2014-05-16","1293.30","1293.30","1293.30","1293.30","0,01K","-0,02"
"2014-05-15","1293.50","1302.50","1302.50","1292.80","0,03K","-0,93"
"2014-05-14","1305.70","1292.80","1306.90","1292.80","0,03K","0,86"
"2014-05-13","1294.60","1295.50","1295.50","1292.00","0,02K","-0,08"
"2014-05-12","1295.60","1282.10","1295.90","1281.20","0,02K","0,64"
"2014-05-09","1287.30","1287.30","1287.30","1287.30","0,00K","-0,01"
"2014-05-08","1287.40","1291.50","1291.50","1285.50","0,07K","-0,09"
"2014-05-07","1288.60","1310.30","1312.00","1288.00","0,02K","-1,51"
"2014-05-06","1308.30","1309.40","1309.40","1306.90","0,01K","-0,05"
"2014-05-05","1309.00","1305.60","1314.20","1305.50","0,03K","0,49"
"2014-05-02","1302.60","1276.70","1302.70","1276.70","0,09K","1,52"
"2014-05-01","1283.10","1288.70","1288.70","1278.00","0,03K","-0,96"
"2014-04-30","1295.60","1296.00","1296.50","1286.60","0,18K","-0,03"
"2014-04-29","1296.00","1295.50","1300.50","1289.10","0,90K","-0,22"
"2014-04-28","1298.90","1305.40","1305.40","1293.00","0,06K","-0,14"
"2014-04-25","1300.70","1293.80","1304.60","1293.80","0,27K","0,79"
"2014-04-24","1290.50","1284.60","1297.90","1272.40","0,52K","0,49"
"2014-04-23","1284.20","1284.30","1287.70","1282.40","0,18K","0,28"
"2014-04-22","1280.60","1289.20","1291.60","1276.00","0,10K","-0,57"
"2014-04-21","1288.00","1290.00","1299.20","1283.70","0,10K","-0,42"
"2014-04-17","1293.40","1300.10","1303.00","1292.50","0,12K","-0,74"
"2014-04-16","1303.10","1302.70","1304.00","1295.00","0,18K","0,24"
"2014-04-15","1300.00","1322.70","1322.70","1291.50","0,24K","-2,05"
"2014-04-14","1327.20","1320.10","1330.00","1320.10","0,33K","0,64"
"2014-04-11","1318.70","1319.00","1322.80","1316.30","0,08K","-0,11"
"2014-04-10","1320.10","1311.80","1323.80","1311.20","0,13K","1,12"
"2014-04-09","1305.50","1309.50","1313.60","1301.10","0,19K","-0,24"
"2014-04-08","1308.70","1296.60","1314.10","1296.60","0,26K","0,82"
"2014-04-07","1298.00","1301.40","1304.00","1296.30","0,36K","-0,40"
"2014-04-04","1303.20","1285.50","1306.10","1284.40","0,98K","1,46"
"2014-04-03","1284.40","1290.80","1293.60","1282.70","0,78K","-0,47"
"2014-04-02","1290.50","1280.20","1294.10","1280.20","1,10K","0,85"
"2014-04-01","1279.60","1285.10","1287.90","1277.30","0,88K","-0,30"
"2014-03-31","1283.40","1294.30","1298.80","1282.40","4,12K","-0,80"
"2014-03-28","1293.80","1292.20","1299.40","1285.90","65,49K","-0,07"
"2014-03-27","1294.70","1294.70","1294.70","1294.70","0","-0,67"
"2014-03-26","1303.40","1315.20","1315.20","1311.80","0,00K","-0,61"
"2014-03-25","1311.40","1315.50","1315.50","1307.50","0,05K","0,02"
"2014-03-24","1311.20","1333.00","1333.00","1310.50","0,10K","-1,86"
"2014-03-21","1336.00","1339.10","1339.10","1335.00","0,00K","0,41"
"2014-03-20","1330.50","1333.70","1333.70","1325.80","0,07K","-0,81"
"2014-03-19","1341.40","1357.10","1358.00","1332.70","0,06K","-1,30"
"2014-03-18","1359.00","1359.30","1361.80","1353.40","0,04K","-1,01"
"2014-03-17","1372.90","1386.10","1391.40","1372.20","0,03K","-0,44"
"2014-03-14","1379.00","1376.10","1386.60","1369.80","0,09K","0,50"
"2014-03-13","1372.20","1366.80","1374.50","1366.50","0,02K","0,14"
"2014-03-12","1370.30","1349.10","1370.50","1348.70","0,06K","1,77"
"2014-03-11","1346.50","1340.00","1352.40","1338.10","0,05K","0,38"
"2014-03-10","1341.40","1336.00","1344.70","1330.50","0,10K","0,25"
"2014-03-07","1338.10","1349.50","1352.70","1329.20","0,10K","-1,01"
"2014-03-06","1351.70","1338.00","1351.60","1333.30","0,06K","0,86"
"2014-03-05","1340.20","1334.80","1341.00","1334.80","0,03K","0,18"
"2014-03-04","1337.80","1350.40","1350.40","1332.20","0,08K","-0,91"
"2014-03-03","1350.10","1335.90","1354.10","1332.90","0,23K","2,17"
"2014-02-28","1321.40","1329.80","1332.60","1321.10","0,24K","-0,77"
"2014-02-27","1331.60","1329.30","1335.00","1324.60","0,37K","0,26"
"2014-02-26","1328.20","1341.20","1344.00","1325.60","0,06K","-1,10"
"2014-02-25","1343.00","1336.40","1343.90","1333.10","0,29K","0,35"
"2014-02-24","1338.30","1324.30","1339.00","1321.40","0,09K","1,09"
"2014-02-21","1323.90","1320.00","1328.30","1317.40","0,17K","0,52"
"2014-02-20","1317.10","1310.70","1323.50","1309.60","0,12K","-0,27"
"2014-02-19","1320.60","1318.30","1321.60","1309.10","0,19K","-0,31"
"2014-02-18","1324.70","1322.90","1330.60","1313.90","0,37K","-0,29"
"2014-02-17","1328.50","1323.70","1332.20","1321.10","0","0,72"
"2014-02-14","1319.00","1301.70","1320.70","1301.50","0,31K","1,43"
"2014-02-13","1300.40","1293.30","1303.50","1287.50","0,88K","0,39"
"2014-02-12","1295.30","1290.50","1296.20","1285.50","0,14K","0,40"
"2014-02-11","1290.10","1274.00","1292.00","1273.80","0,56K","1,20"
"2014-02-10","1274.80","1269.60","1277.30","1265.70","0,74K","0,91"
"2014-02-07","1263.30","1258.30","1271.40","1257.90","0,44K","0,45"
"2014-02-06","1257.60","1258.00","1267.00","1253.50","0,27K","0,02"
"2014-02-05","1257.30","1254.00","1273.70","1253.10","1,62K","0,45"
"2014-02-04","1251.70","1258.40","1260.70","1247.80","1,75K","-0,69"
"2014-02-03","1260.40","1242.40","1266.30","1241.20","2,91K","1,64"
"2014-01-31","1240.10","1243.60","1254.50","1238.40","5,82K","-0,17"
"2014-01-30","1242.20","1267.00","1267.70","1237.50","45,28K","-1,58"
"2014-01-29","1262.20","1262.20","1262.20","1262.20","0","0,90"
"2014-01-28","1251.00","1257.90","1258.40","1257.90","0,02K","-1,00"
"2014-01-27","1263.60","1259.80","1264.40","1254.40","0,09K","-0,07"
"2014-01-24","1264.50","1258.30","1269.40","1258.30","0,04K","0,15"
"2014-01-23","1262.60","1235.20","1264.20","1235.20","0,04K","1,90"
"2014-01-22","1239.00","1241.70","1242.00","1240.10","0,06K","-0,27"
"2014-01-21","1242.30","1256.40","1257.50","1240.00","0,22K","-1,02"
"2014-01-20","1255.10","1255.70","1257.90","1253.10","0","0,27"
"2014-01-17","1251.70","1239.70","1254.30","1239.70","0,10K","0,94"
"2014-01-16","1240.00","1239.30","1242.80","1238.70","0,05K","0,15"
"2014-01-15","1238.10","1243.10","1243.20","1238.20","0,07K","-0,57"
"2014-01-14","1245.20","1251.00","1251.30","1242.00","0,04K","-0,46"
"2014-01-13","1250.90","1250.60","1252.70","1245.50","0,05K","0,34"
"2014-01-10","1246.70","1235.00","1246.80","1234.00","0,06K","1,42"
"2014-01-09","1229.30","1225.80","1229.00","1225.80","0,01K","0,33"
"2014-01-08","1225.30","1227.50","1227.50","1218.60","0,19K","-0,33"
"2014-01-07","1229.40","1239.30","1242.40","1226.00","0,07K","-0,68"
"2014-01-06","1237.80","1232.80","1247.00","1221.90","0,13K","-0,05"
